frame,changed_percent
586,8.91160300925926
587,9.020351080246913
588,9.035734953703704
589,8.970582561728396
590,8.886091820987655
591,8.80762924382716
592,8.736352237654321
593,8.666280864197532
594,8.57981288580247
595,8.503858024691358
596,8.422116126543209
597,8.684944058641976
598,9.895785108024691
599,9.8179012345679
600,10.809027777777777
601,10.728539737654321
602,11.237654320987653
603,11.643470293209877
604,11.461082175925926
605,11.706066743827162
606,11.574990354938272
607,12.052662037037038
608,12.358796296296298
609,12.27657214506173
610,12.362991898148149
611,12.273196373456791
612,12.372733410493828
613,12.368248456790123
614,12.273244598765432
615,12.185233410493828
616,12.09447337962963
617,11.957175925925926
618,11.76929012345679
619,11.673948688271604
620,11.759452160493828
621,11.64670138888889
622,11.809944058641976
623,11.820601851851851
624,11.738908179012347
625,11.687307098765432
626,11.601417824074074
627,11.446807484567902
628,11.464023919753085
629,11.381317515432098
630,11.327498070987655
631,11.209104938271604
632,11.113425925925927
633,11.04441550925926
634,10.956741898148149
635,10.847800925925926
636,10.767023533950617
637,10.981385030864198
638,10.963541666666666
639,10.883584104938272
640,10.912085262345679
641,10.822964891975309
642,10.76340663580247
643,10.723283179012345
644,10.64747299382716
645,10.622395833333332
646,10.539255401234568
647,10.520158179012345
648,10.45625964506173
649,10.375868055555555
650,10.293740354938272
651,10.218074845679013
652,10.1460262345679
653,10.11154513888889
654,10.032552083333334
655,9.891782407407407
656,9.810233410493826
657,9.115258487654321
658,8.439525462962964
659,8.35204475308642
660,8.12133487654321
661,8.026041666666666
662,8.29470486111111
663,8.647038966049383
664,8.572289737654321
665,9.141203703703704
666,9.06688850308642
667,9.448881172839506
668,9.363377700617285
669,9.301649305555555
670,9.239486882716049
671,9.178385416666666
672,9.11400462962963
673,9.065875771604938
674,9.001832561728396
675,8.925540123456791
676,8.853539737654321
677,8.810667438271604
678,8.95481288580247
679,8.858217592592593
680,8.659818672839506
681,8.503858024691358
682,8.29591049382716
683,7.958719135802469
684,7.73413387345679
685,7.427324459876543
686,7.197579089506173
687,7.111979166666667
688,6.901475694444445
689,6.747588734567901
690,6.60546875
691,6.471161265432099
692,6.335455246913581
693,6.174864969135802
694,6.075327932098765
695,6.001494984567901
696,5.927662037037037
697,6.050106095679012
698,6.037760416666667
699,5.973186728395062
700,5.976128472222222
701,5.909191743827161
702,5.8139467592592595
703,5.818913966049383
704,5.762104552469135
705,5.805410879629629
706,5.750048225308642
707,5.799286265432099
708,5.7486496913580245
709,5.672646604938271
710,5.719955632716049
711,5.62770061728395
712,5.251639660493828
713,4.924093364197531
714,4.80883487654321
715,4.877989969135803
716,4.766010802469136
717,5.110677083333334
718,6.683159722222222
719,6.594039351851852
720,8.614438657407407
721,8.55685763888889
722,9.821662808641975
723,11.121190200617285
724,11.082995756172838
725,9.636863425925926
726,9.589506172839506
727,8.207417052469136
728,7.774353780864198
729,7.739535108024691
730,7.648244598765432
731,7.616174768518519
732,7.582320601851852
733,7.565489969135802
734,7.524739583333333
735,7.500578703703703
736,7.458140432098766
737,7.410108024691358
738,7.3320794753086425
739,7.294029706790124
740,6.666811342592592
741,6.6312692901234565
742,5.971498842592593
743,5.716772762345679
744,5.681616512345679
745,5.826581790123457
746,5.7917148919753085
747,5.760561342592593
748,5.698350694444445
749,5.662133487654321
750,5.602864583333334
751,5.566116898148148
752,5.509934413580247
753,5.484664351851852
754,5.46412037037037
755,5.43822337962963
756,5.414351851851852
757,5.392505787037037
758,5.405864197530865
759,5.380690586419753
760,5.338252314814815
761,5.3122588734567895
762,5.276234567901235
763,5.23755787037037
764,5.208333333333334
765,5.161361882716049
766,5.122154706790123
767,5.0523244598765435
768,5.029851466049383
769,4.986304012345679
770,4.904320987654321
771,4.864197530864198
772,4.832320601851852
773,4.76929012345679
774,4.730034722222222
775,4.7096836419753085
776,4.675877700617284
777,4.589168595679012
778,4.526716820987654
779,4.497010030864197
780,4.438078703703704
781,4.409288194444445
782,4.408516589506172
783,4.4218267746913575
784,4.39134837962963
785,4.407407407407407
786,4.37866512345679
787,4.429398148148148
788,4.378520447530864
789,4.351900077160494
790,4.318094135802469
791,4.292872299382716
792,4.235291280864197
793,4.202546296296297
794,4.170187114197531
795,4.1643036265432105
796,4.130931712962963
797,4.100163966049383
798,4.212818287037037
799,4.1812307098765435
800,4.22926311728395
801,4.198254243827161
802,4.120322145061729
803,4.075135030864198
804,4.0378086419753085
805,3.9834104938271606
806,3.94921875
807,3.9058159722222223
808,3.8757716049382718
809,3.8404706790123457
810,3.758632330246914
811,3.7253086419753085
812,3.713638117283951
813,3.683641975308642
814,3.64086612654321
815,3.591097608024691
816,3.5470679012345676
817,3.4847608024691357
818,3.4264081790123453
819,3.3795814043209873
820,3.3190104166666665
821,3.25684799382716
822,3.099440586419753
823,2.929591049382716
824,2.8513213734567904
825,2.806327160493827
826,2.699122299382716
827,2.6455439814814814
828,2.5737847222222223
829,2.5147569444444446
830,2.404417438271605
831,2.3273051697530867
832,2.043788580246914
833,1.5221836419753088
834,1.4149305555555556
835,0.9291087962962963
836,0.8624131944444444
837,0.7846739969135803
838,0.6760706018518519
839,0.6062885802469136
840,0.5797164351851852
841,0.5377121913580246
842,0.5893132716049383
843,0.775414737654321
844,0.7649498456790124
845,0.8499228395061729
846,0.8424479166666667
847,0.8385416666666666
848,0.8262924382716049
849,0.818431712962963
850,0.8361304012345678
851,0.8278838734567902
852,0.7791280864197531
853,0.8198784722222222
854,0.8110050154320987
855,0.8608217592592593
856,0.8559510030864198
857,0.9012345679012346
858,0.9204764660493827
859,0.9128568672839507
860,0.962962962962963
861,0.9574170524691358
862,1.0466338734567902
863,1.0698784722222223
864,1.0626446759259258
865,1.0491415895061729
866,1.0416666666666665
867,1.0814043209876545
868,1.084104938271605
869,1.0763406635802468
870,1.0986207561728394
871,1.0927372685185186
872,1.1183931327160495
873,1.1137152777777777
874,1.1042148919753085
875,1.0807291666666667
876,1.0759066358024691
877,1.0716628086419755
878,1.0484664351851853
879,1.0422453703703702
880,1.0693479938271606
881,1.0652006172839508
882,1.0593653549382716
883,1.2691454475308643
884,1.2646604938271606
885,1.2201003086419753
886,1.2146990740740742
887,1.172309027777778
888,1.2622492283950617
889,1.2567997685185186
890,1.4046103395061729
891,1.3972318672839505
892,1.40967399691358
893,1.4261670524691359
894,1.421923225308642
895,1.4106867283950617
896,1.4026331018518519
897,1.3097993827160492
898,1.2850597993827162
899,1.281201774691358
900,1.302758487654321
901,1.2981288580246915
902,1.2454668209876543
903,1.2459490740740742
904,1.2417534722222223
905,1.2531828703703702
906,1.2447434413580247
907,1.247540509259259
908,1.2427662037037037
909,1.2341820987654322
910,1.203317901234568
911,1.1998939043209877
912,1.113233024691358
913,1.0947145061728396
914,1.0893614969135803
915,1.1263020833333333
916,1.1227816358024691
917,1.128954475308642
918,1.1101466049382716
919,1.103587962962963
920,1.0752797067901234
921,1.0604263117283952
922,1.0707947530864197
923,1.1045524691358024
924,1.0968364197530864
925,1.0838638117283952
926,1.0785590277777777
927,1.06640625
928,1.0100790895061729
929,1.0056905864197532
930,0.9969135802469135
931,0.9915123456790123
932,1.0108024691358024
933,1.0208333333333333
934,1.013647762345679
935,0.9869309413580246
936,0.9814814814814814
937,0.9419367283950618
938,0.9681230709876544
939,0.963011188271605
940,1.2169656635802468
941,1.2131076388888888
942,1.533323688271605
943,1.880545910493827
944,1.877411265432099
945,2.131221064814815
946,2.123360339506173
947,2.3637152777777777
948,2.6028163580246915
949,2.59789737654321
950,2.560763888888889
951,2.5498167438271606
952,2.4889081790123457
953,3.4226466049382718
954,3.4102044753086416
955,4.983458719135802
956,4.971643518518518
957,5.45703125
958,5.612702546296297
959,5.598813657407407
960,6.105034722222222
961,6.089216820987654
962,5.7905092592592595
963,5.5287905092592595
964,5.51538387345679
965,5.756028163580247
966,5.7542438271604945
967,5.704185956790123
968,5.5765817901234565
969,5.551456404320987
970,4.335455246913581
971,4.3190586419753085
972,4.159722222222222
973,3.9675925925925926
974,3.9633005401234565
975,4.039351851851851
976,4.035349151234568
977,3.9965760030864197
978,3.9563078703703702
979,3.9340760030864197
980,3.9211998456790123
981,3.912615740740741
982,3.8953993055555554
983,3.873070987654321
984,3.869839891975309
985,3.8455343364197527
986,3.8359375
987,3.820023148148148
988,3.8006847993827164
989,3.780912422839506
990,3.27734375
991,3.2618152006172836
992,3.1777584876543212
993,3.158179012345679
994,3.1528742283950617
995,3.119598765432099
996,3.1107735339506175
997,3.08984375
998,3.0732060185185186
999,3.0552662037037037
1000,3.080584490740741
1001,3.0716145833333335
1002,3.064573688271605
1003,3.0321662808641974
1004,3.0200617283950617
1005,3.017264660493827
1006,3.0026523919753085
1007,2.959683641975309
1008,2.94825424382716
1009,2.9267939814814814
1010,2.8738908179012346
1011,2.841386959876543
1012,2.7783082561728394
1013,2.7207754629629632
1014,2.666039737654321
1015,2.648148148148148
1016,2.623167438271605
1017,2.56640625
1018,2.527247299382716
1019,2.4913194444444446
1020,2.4304591049382718
1021,2.40258487654321
1022,2.395447530864198
1023,2.3570119598765435
1024,2.3123070987654324
1025,2.287519290123457
1026,2.2544849537037037
1027,2.2019193672839505
1028,2.1589506172839505
1029,2.118441358024691
1030,2.056568287037037
1031,2.005835262345679
1032,1.9650366512345678
1033,1.9052372685185184
1034,1.8602430555555556
1035,1.7958140432098764
1036,1.7542920524691357
1037,1.7187500000000002
1038,1.6867283950617282
1039,1.648582175925926
1040,1.6084104938271604
1041,1.5736882716049383
1042,1.5442226080246912
1043,1.5138888888888888
1044,1.4809510030864197
1045,1.4459394290123457
1046,1.4167631172839505
1047,1.3677179783950617
1048,1.3389274691358024
1049,1.308786651234568
1050,1.2984664351851851
1051,1.2670235339506173
1052,1.2152295524691359
1053,1.1769868827160495
1054,1.1443383487654322
1055,1.1057098765432098
1056,1.0759066358024691
1057,1.0542534722222223
1058,1.0259452160493827
1059,0.9915605709876544
1060,0.9540895061728396
1061,0.9291570216049382
1062,0.8863329475308643
1063,0.8188657407407407
1064,0.7509162808641975
1065,0.6590952932098765
1066,0.5819830246913581
1067,0.4293499228395062
1068,0.34403935185185186
1069,0.23900462962962965
1070,0.2052951388888889
1071,0.1625192901234568
1072,0.12572337962962962
1073,0.11043595679012345
1074,0.08969907407407407
1075,0.12205825617283951
1076,0.11381172839506172
1077,0.13233024691358025
1078,0.12273341049382716
1079,0.11766975308641976
1080,0.054253472222222224
1081,0.05068479938271605
1082,0.06804591049382716
1083,0.08685378086419752
1084,0.0855516975308642
1085,0.09775270061728396
1086,0.09654706790123456
1087,0.10199652777777779
1088,0.10300925925925926
1089,0.10209297839506173
1090,0.10132137345679013
1091,0.10064621913580248
1092,0.09833140432098765
1093,0.10122492283950618
1094,0.10035686728395062
1095,0.10098379629629631
1096,0.10064621913580248
1097,0.10243055555555557
1098,0.1072048611111111
1099,0.10725308641975309
1100,0.12008101851851852
1101,0.11945408950617283
1102,0.11704282407407407
1103,0.11873070987654322
1104,0.11651234567901234
1105,0.1162229938271605
1106,0.11646412037037038
1107,0.11651234567901234
1108,0.11583719135802469
1109,0.11400462962962964
1110,0.11294367283950617
1111,0.11328124999999999
1112,0.11130401234567902
1113,0.11082175925925924
1114,0.11096643518518519
1115,0.11058063271604937
1116,0.11086998456790123
1117,0.10927854938271606
1118,0.10985725308641976
1119,0.10884452160493828
1120,0.10657793209876544
1121,0.10667438271604937
1122,0.10609567901234568
1123,0.10353973765432098
1124,0.1027199074074074
1125,0.10575810185185185
1126,0.10474537037037036
1127,0.10339506172839506
1128,0.10122492283950618
1129,0.09977816358024691
1130,0.09857253086419752
1131,0.09760802469135803
1132,0.09538966049382716
1133,0.09346064814814814
1134,0.09129050925925926
1135,0.08969907407407407
1136,0.08733603395061729
1137,0.08314043209876543
1138,0.0808738425925926
1139,0.07860725308641975
1140,0.07344714506172839
1141,0.06958912037037036
1142,0.06573109567901235
1143,0.061390817901234566
1144,0.05772569444444445
1145,0.05579668209876543
1146,0.05251736111111111
1147,0.04851466049382716
1148,0.04673032407407407
1149,0.04475308641975309
1150,0.043933256172839504
1151,0.04166666666666667
1152,0.03751929012345679
1153,0.03853202160493827
1154,0.03679591049382716
1155,0.03568672839506173
1156,0.0345775462962963
1157,0.03264853395061729
1158,0.03125
1159,0.029658564814814815
1160,0.028838734567901234
1161,0.027633101851851853
1162,0.026813271604938273
1163,0.026234567901234566
1164,0.024787808641975308
1165,0.024402006172839507
1166,0.023582175925925927
1167,0.02271412037037037
1168,0.022472993827160496
1169,0.021942515432098766
1170,0.020929783950617283
1171,0.020013503086419752
1172,0.019000771604938273
1173,0.01837384259259259
1174,0.018180941358024692
1175,0.020302854938271605
1176,0.020929783950617283
1177,0.017361111111111112
1178,0.016396604938271605
1179,0.015528549382716049
1180,0.014322916666666666
1181,0.013840663580246914
1182,0.01765046296296296
1183,0.01654128086419753
1184,0.01615547839506173
1185,0.015046296296296297
1186,0.01461226851851852
1187,0.014564043209876542
1188,0.01335841049382716
1189,0.012056327160493827
1190,0.0115258487654321
1191,0.01017554012345679
1192,0.00935570987654321
1193,0.009307484567901234
1194,0.008680555555555556
1195,0.007716049382716049
1196,0.0078125
1197,0.007523148148148149
1198,0.007957175925925927
1199,0.007667824074074073
1200,0.008439429012345678
1201,0.008487654320987654
1202,0.008584104938271605
1203,0.008728780864197531
1204,0.008728780864197531
1205,0.007089120370370371
1206,0.006944444444444444
1207,0.006606867283950617
1208,0.006847993827160494
1209,0.006655092592592593
1210,0.006462191358024691
1211,0.00626929012345679
1212,0.005738811728395062
1213,0.005835262345679012
1214,0.00626929012345679
1215,0.00535300925925926
1216,0.005256558641975309
1217,0.00472608024691358
1218,0.00535300925925926
1219,0.005160108024691358
1220,0.004967206790123457
1221,0.004436728395061728
1222,0.004822530864197531
1223,0.00544945987654321
1224,0.005545910493827161
1225,0.0078125
1226,0.007957175925925927
1227,0.007619598765432098
1228,0.00699266975308642
1229,0.006847993827160494
1230,0.006510416666666667
1231,0.006510416666666667
1232,0.006413966049382716
1233,0.007282021604938271
1234,0.007089120370370371
1235,0.0068962191358024685
1236,0.006944444444444444
1237,0.00535300925925926
1238,0.004967206790123457
1239,0.004822530864197531
1240,0.004243827160493827
1241,0.004436728395061728
1242,0.004436728395061728
1243,0.0043885030864197535
1244,0.004436728395061728
1245,0.005594135802469136
1246,0.005642361111111111
1247,0.005545910493827161
1248,0.005787037037037038
1249,0.0056905864197530865
1250,0.006944444444444444
1251,0.007089120370370371
1252,0.00626929012345679
1253,0.006413966049382716
1254,0.00617283950617284
1255,0.0061246141975308645
1256,0.00617283950617284
1257,0.006076388888888889
1258,0.0056905864197530865
1259,0.005738811728395062
1260,0.005545910493827161
1261,0.005401234567901235
1262,0.00544945987654321
1263,0.005497685185185185
1264,0.005304783950617284
1265,0.005304783950617284
1266,0.005256558641975309
1267,0.00535300925925926
1268,0.004629629629629629
1269,0.004581404320987655
1270,0.004243827160493827
1271,0.004340277777777778
1272,0.004195601851851851
1273,0.004581404320987655
1274,0.004436728395061728
1275,0.005497685185185185
1276,0.005545910493827161
1277,0.004822530864197531
1278,0.004677854938271605
1279,0.004822530864197531
1280,0.005063657407407407
1281,0.005063657407407407
1282,0.004774305555555556
1283,0.0043885030864197535
